CNTYNAME,PSTL_CODE,YEAR,DATE_COL,ELEVATION,UID,SITE_ID,UNIQUE_ID,LAT_DD83,LON_DD83
Pike,IL,2018,8/22/2018,130.4,2013327,NRS18_IL_10025,NRS_IL-10089,39.53747737,-90.57778564
Cherokee,TX,2018,8/22/2018,86.79,2013328,NRS18_TX_10003,NRS_TX-10119,31.93453463,-95.43335988
Curry,OR,2018,8/22/2018,6.5,2013329,NRS18_OR_10028,NRS_OR-10615,42.47412008,-124.3300903
Washington,MO,2018,8/21/2018,282.3,2013330,NRS18_MO_10019,NRS_MO-10095,37.91398474,-90.82499626
Washington,RI,2018,8/22/2018,7.44,2013331,NRS18_RI_10020,NRS_RI-10073,41.41651992,-71.79748593
Caroline,VA,2018,8/22/2018,30.5,2013332,NRS18_VA_RF004,NRS_VA-10151,38.090282,-77.392947
Dodge,WI,2018,8/23/2018,270.39,2013333,NRS18_WI_10032,NRS_WI-10180,43.50436218,-88.71859937
Windsor,VT,2018,8/23/2018,176.17,2013334,NRS18_VT_10005,NRS_VT-10101,43.79297219,-72.67631186
St. Clair,MI,2018,8/23/2018,176.32,2013335,NRS18_MI_10013,NRS_MI-10097,42.75546259,-82.49398014
Okeechobee,FL,2018,8/23/2018,10.77,2013336,NRS18_FL_10333,NRS_FL-10210,27.6430168,-81.13631515
Campbell,WY,2018,8/22/2018,1070.665,2013337,NRS18_WY_10027,NRS_WY-10417,44.80369114,-105.368457
Coos,NH,2018,8/23/2018,303.31,2013338,NRS18_NH_10007,NRS_NH-10122,44.86396856,-71.54817245
Washington,RI,2018,8/23/2018,4.81,2013339,NRS18_RI_10006,NRS_RI-10046,41.39469232,-71.84151595
Summit,UT,2018,8/23/2018,2839.18,2013340,NRS18_UT_10282,NRS_UT-10380,40.76871676,-110.7982492
Sussex,VA,2018,8/23/2018,14.51,2013341,NRS18_VA_RF008,NRS_VA-10154,36.9882,-77.323
Sussex,VA,2018,8/23/2018,14.51,2013342,NRS18_VA_10021,NRS_VA-10146,36.9910343,-77.27445076
Whitfield,GA,2018,8/22/2018,198.43,2013343,NRS18_GA_10025,NRS_GA-10155,34.66690676,-84.94212879
Campbell,WY,2018,8/23/2018,1127.81,2013344,NRS18_WY_11306,NRS_WY-10550,44.6339234,-105.3049705
Ingham,MI,2018,8/24/2018,264.575,2013345,NRS18_MI_10001,NRS_MI-10043,42.56949897,-84.59279596
Cherokee,TX,2018,8/23/2018,79.23,2013346,NRS18_TX_10034,NRS_TX-10284,31.8947458,-95.09106182
Natrona,WY,2018,8/23/2018,1665.6,2013347,NRS18_WY_10035,NRS_WY-10456,42.90839973,-106.5568563
Converse,WY,2018,8/22/2018,1468.36,2013348,NRS18_WY_11896,NRS_WY-10621,42.82541039,-105.4350037
Converse,WY,2018,8/22/2018,1467.42,2013349,NRS18_WY_11908,NRS_WY-10633,42.82152069,-105.4057413
Hartford,CT,2018,8/24/2018,14.69,2013350,NRS18_CT_10002,NRS_CT-10065,41.89122923,-72.66210156
Kootenai,ID,2018,8/21/2018,648.88,2013351,NRS18_ID_10011,NRS_ID-10203,47.69644765,-116.9152781
Boundary,ID,2018,8/22/2018,702.67,2013352,NRS18_ID_10035,NRS_ID-10390,48.82001876,-116.1500278
Phelps,MO,2018,8/24/2018,248.42,2013353,NRS18_MO_10031,NRS_MO-10143,38.01493863,-91.79721698
Gasconade,MO,2018,8/23/2018,209.88,2013354,NRS18_MO_10021,NRS_MO-10110,38.28136274,-91.37650313
Windham,CT,2018,8/26/2018,132.92,2013355,NRS18_CT_10006,NRS_CT-10093,41.86842391,-72.08972479
Maries,MO,2018,8/26/2018,179.125,2013356,NRS18_MO_10010,NRS_MO-10033,38.24012139,-91.80404806
Walworth,WI,2018,8/27/2018,235.325,2013357,NRS18_WI_10021,NRS_WI-10122,42.72299479,-88.3110742
Campbell,WY,2018,8/27/2018,1338.06,2013358,NRS18_WY_10029,NRS_WY-10421,44.07422655,-105.2545973
Crook,WY,2018,8/26/2018,1195.46,2013359,NRS18_WY_10701,NRS_WY-10524,44.71683874,-105.039555
Logan,OK,2018,8/27/2018,276.56,2013360,NRS18_OK_10005,NRS_OK-10169,35.74278067,-97.19597867
Crawford,IN,2018,8/27/2018,183.825,2013361,NRS18_IN_10003,NRS_IN-10034,38.35094737,-86.61831615
Park,WY,2018,8/26/2018,1244.62,2013362,NRS18_WY_10090,NRS_WY-10424,44.73966416,-108.607171
Sweetwater,WY,2018,8/27/2018,1936.205,2013363,NRS18_WY_10076,NRS_WY-10339,41.96621452,-110.0007263
Sheridan,WY,2018,8/24/2018,1155.495,2013364,NRS18_WY_10014,NRS_WY-10333,44.69584102,-106.3382579
Amherst,VA,2018,8/27/2018,192.385,2013365,NRS18_VA_10002,NRS_VA-10091,37.59328278,-79.38320406
Sweetwater,WY,2018,8/27/2018,1938.04,2013366,NRS18_WY_10068,NRS_WY-10489,41.97039409,-110.0168622
Audrain,MO,2018,8/27/2018,220.535,2013367,NRS18_MO_10001,NRS_MO-10046,39.21987233,-91.92117072
Smith,KS,2018,8/27/2018,460.21,2013368,NRS18_KS_10015,NRS_KS-10196,39.57629487,-98.51414655
Tazewell,IL,2018,8/27/2018,182.66,2013369,NRS18_IL_11565,NRS_IL-10157,40.57680659,-89.29380386
Hampden,MA,2018,8/27/2018,86.24,2013370,NRS18_MA_10009,NRS_MA-10081,42.17895912,-72.36887881
Bonner,ID,2018,8/23/2018,666.54,2013371,NRS18_ID_10023,NRS_ID-10303,48.26628188,-116.8604859
Dixie,FL,2018,8/27/2018,1.47,2013372,NRS18_FL_10011,NRS_FL-10135,29.75396002,-82.94205564
Starr,TX,2018,8/28/2018,39.57,2013373,NRS18_TX_10073,NRS_TX-10323,26.36021431,-98.79562648
Providence,RI,2018,8/28/2018,19.415,2013374,NRS18_RI_10001,NRS_RI-10033,41.83267059,-71.46914114
Montgomery,MO,2018,8/28/2018,163.3,2013375,NRS18_MO_10038,NRS_MO-10150,38.83355481,-91.55991845
Broome,NY,2018,8/28/2018,259.83,2013376,NRS18_NY_10022,NRS_NY-10103,42.01278309,-75.77945713
Orange,IN,2018,8/28/2018,188.2,2013377,NRS18_IN_10498,NRS_IN-10106,38.62574514,-86.42670129
Ottawa,KS,2018,8/28/2018,401.685,2013378,NRS18_KS_10006,NRS_KS-10066,39.28796787,-97.41126316
Sublette,WY,2018,8/28/2018,2006.2,2013379,NRS18_WY_12347,NRS_WY-10653,42.28789549,-110.1877438
Jackson,MI,2018,8/28/2018,282.49,2013380,NRS18_MI_10042,NRS_MI-10141,42.155709,-84.17461787
Saguache,CO,2018,8/27/2018,2643.9,2013381,NRS18_CO_RF003,NRS_CO-10501,38.02054,-105.68095
Saguache,CO,2018,8/28/2018,2498.82,2013382,NRS18_CO_RF005,NRS_CO-10503,37.84926,-105.57854
Niobrara,WY,2018,8/28/2018,1278.75,2013383,NRS18_WY_10696,NRS_WY-10519,42.94896283,-104.2071641
Monroe,IN,2018,8/29/2018,212.11,2013384,NRS18_IN_10053,NRS_IN-10103,39.14069284,-86.53345714
Clay,TN,2018,8/29/2018,154.88,2013385,NRS18_TN_10002,NRS_TN-10057,36.60637352,-85.50504123
Hillsdale,MI,2018,8/29/2018,312.34,2013386,NRS18_MI_10032,NRS_MI-10131,41.874795,-84.7893984
Starr,TX,2018,8/29/2018,38.71,2013387,NRS18_TX_10077,NRS_TX-10327,26.32644801,-98.77887147
Chenango,NY,2018,8/29/2018,291.325,2013388,NRS18_NY_10002,NRS_NY-10038,42.42296932,-75.63216966
Worcester,MA,2018,8/29/2018,61.75,2013389,NRS18_MA_10008,NRS_MA-10076,42.03198917,-71.60830093
Monongalia,WV,2018,8/29/2018,285.45,2013390,NRS18_WV_10181,NRS_WV-10080,39.5594013,-79.98095209
Coos,NH,2018,8/29/2018,357.9,2013391,NRS18_NH_10011,NRS_NH-10105,44.7129621,-71.1726973
Pennington,SD,2018,8/28/2018,1562.515,2013392,NRS18_SD_10019,NRS_SD-10378,44.06161733,-103.6927357
Meade,SD,2018,8/29/2018,1030.05,2013393,NRS18_SD_10035,NRS_SD-10449,44.23817673,-103.3686096
Saguache,CO,2018,8/29/2018,2639.78,2013394,NRS18_CO_RF004,NRS_CO-10502,38.13353,-105.78497
Johnson,WY,2018,8/29/2018,1269.94,2013395,NRS18_WY_10015,NRS_WY-10337,43.96560832,-106.1714276
Sequoyah,OK,2018,8/29/2018,142.53,2013396,NRS18_OK_10920,NRS_OK-10154,35.46898544,-94.95436269
Hidalgo,TX,2018,8/30/2018,26.45,2013397,NRS18_TX_10048,NRS_TX-10298,26.10502447,-98.29839048
Broome,NY,2018,8/30/2018,254.35,2013398,NRS18_NY_10066,NRS_NY-10175,42.07086032,-75.80974005
Washington,RI,2018,8/30/2018,9.945,2013399,NRS18_RI_10005,NRS_RI-10038,41.4211113,-71.79528015
Erie,PA,2018,8/28/2018,353.02,2013400,NRS18_PA_10042,NRS_PA-10123,41.89076505,-79.99304337
Lawrence,PA,2018,8/29/2018,327.535,2013401,NRS18_PA_10014,NRS_PA-10052,41.02419317,-80.16322399
Ripley,IN,2018,8/30/2018,273.205,2013402,NRS18_IN_10001,NRS_IN-10030,39.18727391,-85.34940479
Corson,SD,2018,6/20/2018,637.285,2013403,NRS18_SD_10006,NRS_SD-10334,45.56322772,-101.5487173
Monroe,TN,2018,8/30/2018,254.96,2013404,NRS18_TN_10001,NRS_TN-10054,35.39696394,-84.27655927
Pawnee,NE,2018,8/30/2018,364.33,2013405,NRS18_NE_10013,NRS_NE-10107,40.19518101,-96.22861468
Pickens,SC,2018,8/30/2018,500.46,2013406,NRS18_SC_RF001,NRS_SC-10103,35.04759,-82.8124
Nez Perce,ID,2018,8/30/2018,252.59,2013407,NRS18_ID_10080,NRS_ID-10284,46.07413004,-116.9562342
Greene,PA,2018,8/30/2018,261.75,2013408,NRS18_PA_10039,NRS_PA-10120,39.92537688,-80.50520104
Hamilton,TN,2018,8/31/2018,194.19,2013409,NRS18_TN_10010,NRS_TN-10111,35.06895377,-85.33959599
Pike,MO,2018,8/30/2018,147.49,2013410,NRS18_MO_10034,NRS_MO-10146,39.46322647,-91.13030742
Johnson,WY,2018,8/30/2018,1414.02,2013411,NRS18_WY_10085,NRS_WY-10399,44.34618596,-106.7024292
Carbon,WY,2018,8/30/2018,2255.93,2013412,NRS18_WY_12197,NRS_WY-10649,41.12607886,-106.4326716
Platte,WY,2018,8/31/2018,1314.49,2013413,NRS18_WY_12046,NRS_WY-10640,42.25656666,-104.7365833
Fremont,WY,2018,8/29/2018,2008.555,2013414,NRS18_WY_10089,NRS_WY-10423,42.50245586,-108.2566083
Harrison,WV,2018,8/30/2018,292.83,2013415,NRS18_WV_10013,NRS_WV-10069,39.31011106,-80.27189457
Providence,RI,2018,8/31/2018,89.33,2013416,NRS18_RI_10201,NRS_RI-10092,41.83832365,-71.61173317
Platte,WY,2018,9/3/2018,1358.82,2013417,NRS18_WY_10065,NRS_WY-10486,42.36369199,-104.9080902
Goshen,WY,2018,9/3/2018,1587.7,2013418,NRS18_WY_10845,NRS_WY-10526,41.60512617,-104.633556
Johnson,WY,2018,9/2/2018,1489.43,2013419,NRS18_WY_10073,NRS_WY-10360,43.4924754,-106.6606345
Hartford,CT,2018,8/30/2018,29.86,2013420,NRS18_CT_10032,NRS_CT-10121,41.60048759,-72.75885445
Sutter,CA,2018,9/4/2018,7.68,2013421,NRS18_CA_10012,NRS_CA-10797,38.80836237,-121.6352071
Turner,SD,2018,9/4/2018,399.32,2013422,NRS18_SD_10045,NRS_SD-10459,43.42460237,-97.08474691
Loudon,TN,2018,9/4/2018,225.81,2013423,NRS18_TN_11090,NRS_TN-10153,35.73083825,-84.32573156
Johnson,WY,2018,8/31/2018,1377.37,2013424,NRS18_WY_11299,NRS_WY-10543,43.67334487,-106.5306621
Greenwood,KS,2018,9/4/2018,351.755,2013425,NRS18_KS_10001,NRS_KS-10040,37.7866243,-96.42997002
Teller,CO,2018,9/4/2018,2887.22,2013426,NRS18_CO_10224,NRS_CO-10449,38.80127291,-105.1697687
Live Oak,TX,2018,9/5/2018,29.97,2013428,NRS18_TX_10014,NRS_TX-10108,28.30210485,-98.05815346
Sutter,CA,2018,9/5/2018,7.44,2013429,NRS18_CA_10795,NRS_CA-11362,38.85129958,-121.6304411
Spalding,GA,2018,9/5/2018,201.63,2013430,NRS18_GA_10005,NRS_GA-10071,33.31357506,-84.17306649
Turner,SD,2018,9/5/2018,406.865,2013431,NRS18_SD_10021,NRS_SD-10407,43.47996407,-97.13014341
Cocke,TN,2018,9/5/2018,308.67,2013432,NRS18_TN_10008,NRS_TN-10062,36.12507566,-83.18162197
Tioga,NY,2018,9/5/2018,237.54,2013433,NRS18_NY_10041,NRS_NY-10107,42.08366265,-76.29192789
Sussex,NJ,2018,9/5/2018,113.06,2013434,NRS18_NJ_10002,NRS_NJ-10011,41.27242262,-74.84021528
Summit,UT,2018,9/5/2018,2962.12,2013435,NRS18_UT_10032,NRS_UT-10259,40.8644634,-110.5393564
Montgomery,MD,2018,9/6/2018,55.365,2013436,NRS18_MD_10002,NRS_MD-10020,39.06636869,-77.38957869
Tioga,NY,2018,9/6/2018,233.12,2013437,NRS18_NY_10020,NRS_NY-10056,42.02895484,-76.39830205
Sweetwater,WY,2018,9/5/2018,1910.5,2013438,NRS18_WY_10010,NRS_WY-10319,41.59625174,-109.1487648
Sublette,WY,2018,9/6/2018,2506.74,2013439,NRS18_WY_10071,NRS_WY-10355,42.5468948,-109.1163941
Johnson,TN,2018,9/6/2018,884.51,2013440,NRS18_TN_10019,NRS_TN-10138,36.44658317,-81.73968862
Fairfield,CT,2018,9/6/2018,95.965,2013441,NRS18_CT_10009,NRS_CT-10094,41.39509228,-73.42907896
Douglas,OR,2018,9/6/2018,852.36,2013442,NRS18_OR_10006,NRS_OR-10514,43.10118171,-122.8297435
York,ME,2018,9/6/2018,38.41,2013443,NRS18_ME_10017,NRS_ME-10313,43.21747802,-70.65012175
Ingham,MI,2018,9/7/2018,264.575,2013444,NRS18_MI_10001,NRS_MI-10043,42.56949897,-84.59279596
Live Oak,TX,2018,9/6/2018,28.42,2013445,NRS18_TX_10080,NRS_TX-10330,28.27505164,-97.98394783
Clearwater,ID,2018,9/5/2018,577.81,2013446,NRS18_ID_10021,NRS_ID-10257,46.83680001,-115.4679038
Orange,NY,2018,9/6/2018,120.46,2013447,NRS18_NY_10021,NRS_NY-10092,41.2925655,-74.47550692
Chenango,NY,2018,9/7/2018,293.09,2013448,NRS18_NY_10064,NRS_NY-10173,42.45675271,-75.57029949
Essex,MA,2018,9/7/2018,0.08,2013449,NRS18_MA_10016,NRS_MA-10099,42.85435688,-70.92492707
Carter,TN,2018,9/7/2018,506.475,2013450,NRS18_TN_10009,NRS_TN-10105,36.26537716,-82.31630717
Essex,MA,2018,9/9/2018,7.065,2013451,NRS18_MA_10005,NRS_MA-10073,42.68029518,-71.14519819
Pike,AR,2018,9/9/2018,94.72,2013452,NRS18_AR_10001,NRS_AR-10067,34.06488091,-93.44225956
Morgan,GA,2018,9/6/2018,171.975,2013453,NRS18_GA_10014,NRS_GA-10143,33.54325251,-83.50925108
Sublette,WY,2018,9/7/2018,3134.765,2013454,NRS18_WY_10021,NRS_WY-10439,42.77052111,-109.2570498
Fremont,WY,2018,9/8/2018,2432.905,2013455,NRS18_WY_10069,NRS_WY-10374,43.65473626,-109.9078766
Providence,RI,2018,9/10/2018,6.05,2013456,NRS18_RI_10002,NRS_RI-10019,41.8801386,-71.38130481
Calumet,WI,2018,9/10/2018,259.79,2013457,NRS18_WI_10113,NRS_WI-10212,43.98022739,-88.29780865
Holmes,OH,2018,9/10/2018,323.59,2013458,NRS18_OH_10021,NRS_OH-10095,40.63224262,-81.70202657
Boone,IA,2018,9/10/2018,291.03,2013459,NRS18_IA_10016,NRS_IA-10109,42.05725933,-93.73743341
Ferry,WA,2018,9/9/2018,433.575,2013460,NRS18_WA_10023,NRS_WA-10399,48.08720323,-118.6915789
Ziebach,SD,2018,9/10/2018,630.17,2013461,NRS18_SD_10057,NRS_SD-10471,45.19173787,-101.6904958
Muskegon,MI,2018,9/11/2018,189.24,2013462,NRS18_MI_10039,NRS_MI-10138,43.15242931,-85.96651416
Haakon,SD,2018,9/11/2018,572.73,2013463,NRS18_SD_10041,NRS_SD-10455,44.05945899,-101.2161095
Fremont,IA,2018,9/11/2018,309.98,2013464,NRS18_IA_10001,NRS_IA-10058,40.8737329,-95.59770401
Florence,WI,2018,9/11/2018,342.88,2013465,NRS18_WI_10541,NRS_WI-10224,45.7402603,-88.07920209
McDowell,NC,2018,9/11/2018,471.61,2013466,NRS18_NC_10023,NRS_NC-10150,35.84307624,-81.96907489
Audrain,MO,2018,9/11/2018,220.535,2013467,NRS18_MO_10001,NRS_MO-10046,39.21987233,-91.92117072
Washington,RI,2018,9/11/2018,9.945,2013468,NRS18_RI_10005,NRS_RI-10038,41.4211113,-71.79528015
Wayne,OH,2018,9/11/2018,311.17,2013469,NRS18_OH_10022,NRS_OH-10096,40.7153895,-81.71384549
Ziebach,SD,2018,9/11/2018,606.41,2013470,NRS18_SD_10053,NRS_SD-10467,45.22184421,-101.533231
Teton,WY,2018,9/11/2018,2323.785,2013471,NRS18_WY_10026,NRS_WY-10391,43.55855074,-110.2491438
Martin,FL,2018,9/11/2018,8.49,2013472,NRS18_FL_10037,NRS_FL-10198,27.20603307,-80.57422881
New Haven,CT,2018,9/12/2018,106.515,2013473,NRS18_CT_10001,NRS_CT-10063,41.38091844,-72.78024571
Macon,MO,2018,9/12/2018,268.04,2013474,NRS18_MO_10029,NRS_MO-10141,40.03628375,-92.54790307
Tuscola,MI,2018,9/12/2018,187.46,2013475,NRS18_MI_10008,NRS_MI-10050,43.34147376,-83.62441072
Wright,MO,2018,9/12/2018,336.55,2013476,NRS18_MO_10026,NRS_MO-10105,37.2756016,-92.44534107
Buchanan,VA,2018,9/11/2018,336.66,2013477,NRS18_VA_10013,NRS_VA-10138,37.3109561,-82.28885525
Hamilton,TN,2018,9/12/2018,193.31,2013478,NRS18_TN_11089,NRS_TN-10152,35.08189896,-85.27878753
Kimble,TX,2018,9/11/2018,565.89,2013479,NRS18_TX_10445,NRS_TX-10340,30.3973598,-99.34755081
Kimble,TX,2018,9/12/2018,561.99,2013480,NRS18_TX_10021,NRS_TX-10197,30.57732078,-99.86389486
Frontier,NE,2018,9/12/2018,789.94,2013481,NRS18_NE_10012,NRS_NE-10037,40.62492369,-100.5745604
Ferry,WA,2018,9/10/2018,1328.89,2013482,NRS18_WA_10029,NRS_WA-10432,48.26724,-118.5072669
Crawford,IA,2018,9/12/2018,338.45,2013483,NRS18_IA_10656,NRS_IA-10157,41.94079617,-95.46332634
McKean,PA,2018,9/12/2018,577.56,2013484,NRS18_PA_10218,NRS_PA-10132,41.85042424,-78.82659517
Perkins,SD,2018,9/12/2018,767.4,2013485,NRS18_SD_10014,NRS_SD-10385,45.15509342,-102.752592
Park,WY,2018,9/12/2018,1604.5,2013486,NRS18_WY_11151,NRS_WY-10537,44.57564725,-109.1051816
Butler,KY,2018,9/11/2018,116.43,2013487,NRS18_KY_10033,NRS_KY-10111,37.22937814,-86.77924889
Livingston,KY,2018,9/12/2018,92.05,2013488,NRS18_KY_10032,NRS_KY-10110,37.1848127,-88.23837008
Caroline,MD,2018,9/13/2018,7.64,2013489,NRS18_MD_10007,NRS_MD-10060,38.76443704,-75.73555877
Hutchinson,SD,2018,9/12/2018,360.6,2013490,NRS18_SD_10060,NRS_SD-10474,43.24573798,-97.64923729
Livingston,MI,2018,9/13/2018,273.58,2013491,NRS18_MI_10231,NRS_MI-10159,42.4643262,-84.04812975
Burleigh,ND,2018,9/13/2018,497.82,2013492,NRS18_ND_10026,NRS_ND-10426,46.76052508,-100.7203535
Waupaca,WI,2018,9/13/2018,254.01,2013493,NRS18_WI_10569,NRS_WI-10232,44.32093406,-89.09305848
Oconto,WI,2018,9/12/2018,346.97,2013494,NRS18_WI_10050,NRS_WI-10198,45.32808892,-88.42995944
Jackson,AL,2018,9/13/2018,402.42,2013495,NRS18_AL_10023,NRS_AL-10095,34.7555821,-85.68075739
Woodbury,IA,2018,9/13/2018,370.14,2013496,NRS18_IA_10004,NRS_IA-10066,42.40438954,-95.87348016
Warren,PA,2018,9/13/2018,357.54,2013497,NRS18_PA_10018,NRS_PA-10102,41.74655583,-79.30664962
Big Horn,WY,2018,9/13/2018,1337.425,2013498,NRS18_WY_10078,NRS_WY-10344,44.50771059,-108.4333775
Park,WY,2018,9/13/2018,1464.72,2013499,NRS18_WY_11746,NRS_WY-10574,44.45859473,-108.6400312
Kimble,TX,2018,9/13/2018,490.45,2013500,NRS18_TX_10042,NRS_TX-10292,30.50009768,-99.68645313
Limestone,AL,2018,9/14/2018,171.78,2013501,NRS18_AL_10002,NRS_AL-10031,34.95092177,-87.042028
Ozark,MO,2018,9/14/2018,213.14,2013502,NRS18_MO_10665,NRS_MO-10165,36.65925575,-92.63412036
Cooper,MO,2018,9/14/2018,182.13,2013503,NRS18_MO_10039,NRS_MO-10151,38.90238562,-93.01374945
Woodbury,IA,2018,9/14/2018,327.04,2013504,NRS18_IA_10034,NRS_IA-10149,42.5473346,-96.47690097
Jefferson,MO,2018,9/17/2018,147.135,2013505,NRS18_MO_10051,NRS_MO-10126,38.40647881,-90.38821011
Boone,MO,2018,9/16/2018,198.31,2013506,NRS18_MO_10361,NRS_MO-10159,39.06585111,-92.52016586
Suffolk,NY,2018,9/16/2018,5.97,2013507,NRS18_NY_10549,NRS_NY-10223,40.90722739,-72.73717806
Carroll,IL,2018,9/16/2018,183.19,2013508,NRS18_IL_10035,NRS_IL-10129,42.18337609,-90.19425335
Taney,MO,2018,9/16/2018,265.26,2013509,NRS18_MO_11111,NRS_MO-10168,36.79795859,-92.82411663
Natrona,WY,2018,9/16/2018,1459.76,2013510,NRS18_WY_10011,NRS_WY-10321,43.41402315,-106.2859759
Alpena,MI,2018,9/17/2018,212.97,2013511,NRS18_MI_10044,NRS_MI-10143,45.18018921,-83.63260681
Dunn,ND,2018,9/17/2018,637.68,2013512,NRS18_ND_10031,NRS_ND-10431,47.18959483,-102.6300471
Jackson,WI,2018,9/17/2018,283.22,2013513,NRS18_WI_10049,NRS_WI-10197,44.47031526,-90.86880828
Jo Daviess,IL,2018,9/17/2018,186.535,2013514,NRS18_IL_10023,NRS_IL-10094,42.25850327,-90.28275489
Warren,MS,2018,9/17/2018,22.83,2013515,NRS18_MS_10022,NRS_MS-10154,32.49958921,-90.80185682
Hudson,NJ,2018,9/17/2018,1.165,2013516,NRS18_NJ_10007,NRS_NJ-10040,40.75796391,-74.16350611
Bergen,NJ,2018,9/17/2018,-0.52,2013517,NRS18_NJ_11083,NRS_NJ-10077,40.85890253,-74.11904238
Leavenworth,KS,2018,9/17/2018,241.63,2013518,NRS18_KS_10137,NRS_KS-10286,39.24811923,-94.91314785
Weston,WY,2018,9/17/2018,1137.71,2013519,NRS18_WY_10052,NRS_WY-10473,43.61834598,-104.2088301
Weston,WY,2018,9/17/2018,1191.85,2013520,NRS18_WY_11308,NRS_WY-10552,43.83300223,-104.4068878
Clinton,IL,2018,9/18/2018,134.74,2013521,NRS18_IL_10022,NRS_IL-10093,38.72383788,-89.49259979
Lonoke,AR,2018,9/18/2018,67.03,2013522,NRS18_AR_10009,NRS_AR-10203,34.78806198,-91.87004886
Cheboygan,MI,2018,9/18/2018,215.67,2013523,NRS18_MI_10040,NRS_MI-10139,45.36446152,-84.5085825
Cheboygan,MI,2018,9/18/2018,184.79,2013524,NRS18_MI_10030,NRS_MI-10129,45.54514887,-84.45337414
Ross,OH,2018,9/17/2018,256.3,2013525,NRS18_OH_10028,NRS_OH-10102,39.31437381,-83.33566716
Pickaway,OH,2018,9/18/2018,268.39,2013526,NRS18_OH_10024,NRS_OH-10098,39.67677013,-83.23122949
Hinds,MS,2018,9/18/2018,44.01,2013527,NRS18_MS_10021,NRS_MS-10153,32.2411885,-90.58898349
Bergen,NJ,2018,9/18/2018,51.81,2013528,NRS18_NJ_10001,NRS_NJ-10010,41.04211981,-74.04730488
Fall River,SD,2018,9/18/2018,1074.985,2013529,NRS18_SD_10012,NRS_SD-10297,43.42244237,-103.9918046
Klamath,OR,2018,9/18/2018,1752.68,2013530,NRS18_OR_10035,NRS_OR-10622,42.55428385,-120.8997093
Albany,WY,2018,9/18/2018,2405.15,2013531,NRS18_WY_10022,NRS_WY-10441,41.2332842,-105.2928902
Winston,AL,2018,9/18/2018,156.36,2013532,NRS18_AL_RF001,NRS_AL-10109,34.2181,-87.3689
Crawford,WI,2018,9/19/2018,213.18,2013533,NRS18_WI_10051,NRS_WI-10199,43.20595005,-90.74092242
Dunn,ND,2018,9/18/2018,588.765,2013534,NRS18_ND_10007,NRS_ND-10260,47.1295784,-102.2341882
McDonald,MO,2018,9/19/2018,322.4,2013535,NRS18_MO_10213,NRS_MO-10157,36.56088351,-94.14868317
Attala,MS,2018,9/19/2018,132.54,2013536,NRS18_MS_10020,NRS_MS-10152,33.22200595,-89.32785941
Tuscarawas,OH,2018,9/18/2018,265.72,2013537,NRS18_OH_10007,NRS_OH-10041,40.58128227,-81.39514041
Wilkinson,GA,2018,9/19/2018,83.75,2013538,NRS18_GA_10023,NRS_GA-10153,32.89305454,-83.27685531
Sussex,NJ,2018,9/19/2018,113.06,2013539,NRS18_NJ_10002,NRS_NJ-10011,41.27242262,-74.84021528
Orange,NY,2018,9/19/2018,112.76,2013540,NRS18_NY_10065,NRS_NY-10174,41.31781455,-74.47483104
Mercer,IL,2018,9/19/2018,196.91,2013541,NRS18_IL_10968,NRS_IL-10150,41.27523717,-90.79014197
Fall River,SD,2018,9/19/2018,1023.06,2013542,NRS18_SD_10026,NRS_SD-10391,43.27803414,-103.7201563
Baraga,MI,2018,9/20/2018,276.38,2013543,NRS18_MI_10041,NRS_MI-10140,46.81622694,-88.2020265
Mason,TX,2018,9/19/2018,363.7,2013544,NRS18_TX_10022,NRS_TX-10232,30.6796338,-99.02698714
McCulloch,TX,2018,9/20/2018,499.39,2013545,NRS18_TX_10007,NRS_TX-10133,31.13181763,-99.32020964
Howard,MD,2018,9/20/2018,83.98,2013546,NRS18_MD_10005,NRS_MD-10045,39.18863218,-76.85368602
Klamath,OR,2018,9/19/2018,1309.935,2013547,NRS18_OR_10024,NRS_OR-10578,42.46638992,-121.4395592
Monroe,MS,2018,9/20/2018,59.69,2013548,NRS18_MS_10006,NRS_MS-10025,34.00165781,-88.51833179
Culpeper,VA,2018,9/20/2018,84.355,2013549,NRS18_VA_10001,NRS_VA-10084,38.39532786,-77.9554202
Caldwell,MO,2018,9/20/2018,254.095,2013550,NRS18_MO_10006,NRS_MO-10072,39.71144988,-94.15728298
Macon,GA,2018,9/20/2018,80.97,2013551,NRS18_GA_10016,NRS_GA-10117,32.29730389,-84.04997461
Effingham,IL,2018,9/19/2018,150.75,2013552,NRS18_IL_10040,NRS_IL-10134,39.06811287,-88.60513041
Medina,OH,2018,9/19/2018,278.87,2013553,NRS18_OH_10004,NRS_OH-10045,41.15905547,-81.81774278
Pawnee,NE,2018,9/19/2018,364.33,2013554,NRS18_NE_10013,NRS_NE-10107,40.19518101,-96.22861468
Meade,SD,2018,9/20/2018,991.72,2013555,NRS18_SD_10004,NRS_SD-10304,44.1564304,-103.2286963
Sweetwater,WY,2018,9/20/2018,2158.32,2013556,NRS18_WY_11145,NRS_WY-10531,41.01905609,-108.8249439
Lincoln,WY,2018,9/20/2018,2024.34,2013557,NRS18_WY_10546,NRS_WY-10513,41.69605984,-110.9799158
Middlesex,CT,2018,9/20/2018,12.95,2013558,NRS18_CT_10037,NRS_CT-10126,41.51043914,-72.49660533
