CHEMICAL_NAME,CHEMICAL_ID_NUMBER,County-State,SITE_CITY,Public_CDR_SUBMISSIONS_SITE_NAME,is_rising,count
"Benzenecarboperoxoic acid, 1,1-dimethylethyl ester",614-45-9,nassau-ny,PORT WASHINGTON,ACETO CORPORATION,1,263
"Ethanedioic acid, dihydrate",6153-56-6,nassau-ny,GREAT NECK,WEGO CHEMICAL & MINERAL CORP,1,263
"Carbonic acid, dimethyl ester",616-38-6,nassau-ny,PORT WASHINGTON,ACETO CORPORATION,1,263
"Fatty acids, coco",61788-47-4,nassau-ny,VALLEY STREAM,"ALNOR OIL COMPANY, INC",1,263
Thiourea,62-56-6,nassau-ny,GREAT NECK,WEGO CHEMICAL & MINERAL CORP,1,263
"Hexanedioic acid, 1,6-dimethyl ester",627-93-0,nassau-ny,PORT WASHINGTON,ACETO CORPORATION,1,263
"Glycine, N-(2-ethoxy-2-oxoethyl)-, ethyl ester",6290-05-7,nassau-ny,PORT WASHINGTON,ACETO CORPORATION,1,263
"Acetic acid, 2-methoxy-, methyl ester",6290-49-9,nassau-ny,PORT WASHINGTON,ACETO CORPORATION,1,263
"D-erythro-Hex-2-enonic acid, .gamma.-lactone, sodium salt (1:1)",6381-77-7,nassau-ny,GREAT NECK,WEGO CHEMICAL & MINERAL CORP,1,263
"Castor oil, dehydrated",64147-40-6,nassau-ny,VALLEY STREAM,"ALNOR OIL COMPANY, INC",1,263
"1H-Benzotriazole, 6(or 7)-methyl-, sodium salt (1:1)",64665-57-2,nassau-ny,GREAT NECK,WEGO CHEMICAL & MINERAL CORP,1,263
"Sulfuric acid, diethyl ester",64-67-5,nassau-ny,PORT WASHINGTON,ACETO CORPORATION,1,263
"2,4,6(1H,3H,5H)-Pyrimidinetrione",67-52-7,nassau-ny,PORT WASHINGTON,ACETO CORPORATION,1,263
"Fatty acids, C16-18 and C18-unsatd.",67701-08-0,nassau-ny,VALLEY STREAM,"ALNOR OIL COMPANY, INC",1,263
"Benzenamine, dodecyl-, branched",68411-48-3,nassau-ny,PORT WASHINGTON,ACETO CORPORATION,1,263
"Fatty acids, linseed-oil",68424-45-3,nassau-ny,VALLEY STREAM,"ALNOR OIL COMPANY, INC",1,263
"Cyclohexanamine, 4,4'-methylenebis[2-methyl-",6864-37-5,nassau-ny,PORT WASHINGTON,ACETO CORPORATION,1,263
"Polyphosphoric acids, sodium salts",68915-31-1,nassau-ny,GREAT NECK,WEGO CHEMICAL & MINERAL CORP,1,263
"2,4-Oxazolidinedione, 5,5-dimethyl-",695-53-4,nassau-ny,PORT WASHINGTON,ACETO CORPORATION,1,263
"Benzoic acid, 2-hydroxy-",69-72-7,nassau-ny,GREAT NECK,WEGO CHEMICAL & MINERAL CORP,1,263
